user_id,recommended_products
13120.0,"[(21817, 0.99892825), (22208, 0.99876344), (15034, 0.99804026), (23106, 0.9958715), (23418, 0.99745005), (22450, 0.9981446), (23565, 0.9950405), (22529, 0.99822134), (85215, 0.9987884), (22433, 0.9985299)]"
13121.0,"[(21868, 0.9985089), (9001913, 0.99770254), (23354, 0.99820566), (20665, 0.9978054), (22669, 0.9983569), (21061, 0.99873513), (9021432, 0.99797684), (84882, 0.99823207), (22911, 0.9959264), (8479612, 0.99628264)]"
13122.0,"[(21587, 0.99645007), (20766, 0.996847), (35961, 0.9986761), (90048, 0.99558675), (21678, 0.9983645), (3590912, 0.9959638), (3559714, 0.99563247), (8519422, 0.9968432), (21555, 0.9971374), (16218, 0.998844)]"
13124.0,"[(1616915, 0.99846554), (23408, 0.99841416), (16010, 0.9992287), (35968, 0.9992149), (20767, 0.9989267), (20702, 0.9988902), (23521, 0.9947314), (21191, 0.997603), (8480212, 0.99871457), (22877, 0.9982299)]"
13126.0,"[(23108, 0.9983119), (22031, 0.99654096), (21897, 0.9971424), (21948, 0.9979563), (23466, 0.9978338), (21039, 0.9971697), (4731023, 0.998357), (9000315, 0.9966654), (21486, 0.9990872), (22806, 0.99885833)]"
13127.0,"[(21867, 0.99875176), (21948, 0.9979563), (22491, 0.99851817), (21147, 0.99780804), (22414, 0.9980927), (44265, 0.9982401), (21629, 0.9981993), (22270, 0.99886924), (23064, 0.9968086), (21027, 0.9986883)]"
13130.0,"[(90101, 0.99971), (23164, 0.99818486), (21673, 0.9983114), (21454, 0.9987984), (22385, 0.99822634), (23003, 0.99801046), (22082, 0.9985897), (23161, 0.9983956), (21720, 0.99824524), (84847, 0.9983071)]"
13131.0,"[(22666, 0.99827695), (22294, 0.9986156), (21932, 0.9984748), (9021435, 0.9983191), (84388, 0.99742967), (8502312, 0.9987608), (21054, 0.9981565), (85146, 0.9976411), (20748, 0.9983033), (8425112, 0.9965455)]"
13132.0,"[(20816, 0.9988821), (7280712, 0.9988927), (4677616, 0.9988423), (22771, 0.9985109), (23044, 0.99770147), (23340, 0.997872), (23692, 0.99909306), (21066, 0.99884665), (22731, 0.99853206), (20717, 0.9984749)]"
13133.0,"[(21090, 0.99869066), (23181, 0.9956429), (23103, 0.9985593), (23114, 0.99860066), (22489, 0.9984829), (4759114, 0.99844813), (23240, 0.9981547), (9019013, 0.9990706), (16015, 0.99874264), (23391, 0.9977023)]"
13134.0,"[(22468, 0.99712235), (22878, 0.99587065), (85054, 0.9987841), (1701314, 0.9958456), (48194, 0.9984126), (23552, 0.99845576), (21744, 0.9987005), (82095, 0.9981591), (22693, 0.9985796), (23160, 0.99845004)]"
13135.0,"[(35653, 0.99837095), (8517012, 0.99855417), (22929, 0.99719197), (8509916, 0.9983896), (22520, 0.99862266), (20712, 0.9982395), (82552, 0.9986058), (22886, 0.99877685), (22131, 0.99860674), (21948, 0.9979563)]"
13136.0,"[(20757, 0.99845517), (22823, 0.99761814), (23115, 0.99619615), (23497, 0.99847394), (37464, 0.9976114), (7914413, 0.99674904), (22104, 0.9986889), (23514, 0.99832326), (21641, 0.9985654), (22841, 0.9981754)]"
13137.0,"[(21804, 0.9966383), (85064, 0.99772686), (3580911, 0.998563), (3559912, 0.9962025), (84212, 0.9974337), (90057, 0.99894685), (23483, 0.9969805), (22278, 0.9989957), (21927, 0.9981635), (21415, 0.9973405)]"
13138.0,"[(21068, 0.9986333), (90174, 0.99887365), (8487311, 0.9980367), (21927, 0.9981635), (22847, 0.99834776), (22738, 0.998228), (20973, 0.9985512), (22311, 0.9988403), (22333, 0.99853027), (20798, 0.9982552)]"
13139.0,"[(1620711, 0.99865794), (9012014, 0.99868304), (8491312, 0.9986656), (22060, 0.99799144), (15039, 0.9981729), (21399, 0.99879944), (84691, 0.99668795), (21018, 0.99713755), (21642, 0.9989286), (1708420, 0.9980987)]"
13140.0,"[(84687, 0.99719846), (22614, 0.9983871), (22026, 0.99845076), (22138, 0.9983925), (1701411, 0.9979255), (23047, 0.99781275), (22236, 0.998689), (23581, 0.9982323), (85216, 0.99756205), (21890, 0.99855345)]"
13141.0,"[(9020015, 0.99881613), (8474512, 0.9972869), (20839, 0.99890006), (1708426, 0.99793386), (9008214, 0.99956053), (21686, 0.9984124), (22653, 0.99671775), (20655, 0.9994254), (84969, 0.9987739), (21901, 0.99863213)]"
13142.0,"[(22448, 0.9986274), (6209612, 0.997603), (21534, 0.9986058), (8480411, 0.997883), (7276012, 0.9983797), (23184, 0.9985273), (22379, 0.9983669), (20728, 0.99822515), (21949, 0.9988166), (22335, 0.99773824)]"
13144.0,"[(21773, 0.99766076), (21561, 0.9984546), (9018911, 0.9975212), (23415, 0.9986602), (40001, 0.9983347), (23051, 0.9969022), (9021212, 0.99741924), (21733, 0.99854445), (22956, 0.9984079), (21488, 0.9977108)]"
13145.0,"[(20803, 0.9987184), (22151, 0.9986167), (23089, 0.9973078), (23438, 0.9964127), (9021421, 0.9979165), (84360, 0.99755234), (22584, 0.9968454), (8492614, 0.997133), (23074, 0.9986345), (22780, 0.99860066)]"
13146.0,"[(21249, 0.9985455), (23495, 0.9988611), (21291, 0.9988287), (8480512, 0.9989103), (23336, 0.9987319), (8515912, 0.9987985), (21828, 0.9980134), (22300, 0.9987332), (22406, 0.99658895), (8516012, 0.99857974)]"
13147.0,"[(22183, 0.9968125), (4677616, 0.9988423), (22153, 0.9982133), (3591011, 0.99711263), (22121, 0.9985953), (22310, 0.998698), (9012412, 0.998681), (20898, 0.99854326), (22489, 0.9984829), (21619, 0.99892575)]"
13148.0,"[(75172, 0.9977786), (23480, 0.998516), (84226, 0.99934524), (23438, 0.9964127), (21518, 0.9989636), (9004013, 0.9981958), (22673, 0.99722654), (9018514, 0.99853504), (20795, 0.99895763), (23416, 0.9977295)]"
13149.0,"[(23071, 0.99889046), (22810, 0.9987632), (22436, 0.99875057), (22356, 0.9983394), (23205, 0.9981792), (21746, 0.99519557), (22875, 0.9983296), (22936, 0.99885774), (23146, 0.9986571), (23211, 0.99864846)]"
13151.0,"[(22198, 0.9984478), (22156, 0.99795985), (22250, 0.99805886), (21239, 0.9973399), (84616, 0.9977223), (23367, 0.9984143), (22801, 0.99847144), (22167, 0.9988236), (22718, 0.9986154), (22631, 0.9983877)]"
13153.0,"[(9002413, 0.9996846), (23129, 0.99840873), (85213, 0.99903935), (21937, 0.99836046), (8498511, 0.9984457), (21038, 0.99685365), (48184, 0.99845815), (22884, 0.998697), (21781, 0.9987594), (9016112, 0.9988952)]"
13155.0,"[(8496816, 0.9988463), (23597, 0.99601847), (21692, 0.9976043), (90145, 0.99895096), (17021, 0.9984459), (22825, 0.9980709), (22621, 0.9983411), (9021426, 0.9976115), (21096, 0.9967422), (21286, 0.99862766)]"
13157.0,"[(21471, 0.9985331), (85178, 0.9986652), (23541, 0.9981718), (84050, 0.9987042), (21509, 0.99851996), (22420, 0.99805886), (7276012, 0.9983797), (23307, 0.99812216), (23401, 0.9986003), (22210, 0.99877745)]"
13158.0,"[(22474, 0.998716), (9019512, 0.9993185), (23549, 0.99820614), (8453511, 0.9984535), (23050, 0.99846196), (23558, 0.9959628), (23527, 0.99558735), (22805, 0.99852294), (8509913, 0.9984786), (20697, 0.9979948)]"
13159.0,"[(22859, 0.9982864), (3581526, 0.9993654), (9018111, 0.999433), (20775, 0.99673635), (21115, 0.9986958), (21586, 0.9980743), (85053, 0.9985361), (90046, 0.99558675), (22944, 0.9988292), (22983, 0.99861276)]"
13160.0,"[(23224, 0.99842286), (4759912, 0.99874926), (22581, 0.9985001), (5101422, 0.998281), (23106, 0.9958715), (21260, 0.99776745), (21656, 0.9985998), (23412, 0.9959275), (23323, 0.99853635), (90138, 0.9996234)]"
13161.0,"[(22623, 0.99844956), (9018612, 0.99884796), (1809413, 0.99920315), (9019812, 0.9988324), (23252, 0.99843174), (3591512, 0.9982439), (21034, 0.9975364), (22414, 0.9980927), (22432, 0.9985366), (21926, 0.9981547)]"
13162.0,"[(9018513, 0.9986578), (8487012, 0.9971462), (22718, 0.9986154), (90158, 0.999054), (21669, 0.99837387), (21390, 0.9974022), (21895, 0.9976646), (22914, 0.9987068), (22483, 0.99882907), (7915112, 0.99892044)]"
13165.0,"[(22312, 0.99872345), (9020014, 0.9988709), (22562, 0.9975351), (21062, 0.9985933), (22848, 0.9984061), (21420, 0.99891806), (22514, 0.9986419), (7914912, 0.9986601), (23284, 0.9983499), (22639, 0.9973822)]"
13166.0,"[(21788, 0.99730384), (75172, 0.9977786), (47422, 0.9988739), (85093, 0.99867177), (8516913, 0.99758303), (8471111, 0.9988405), (23075, 0.9972729), (35443, 0.9990946), (90094, 0.99784863), (23311, 0.9981862)]"
13167.0,"[(84617, 0.99933726), (22109, 0.9987534), (22099, 0.9988299), (21710, 0.99779105), (23214, 0.9984573), (22851, 0.9986356), (22118, 0.9979448), (23304, 0.9950067), (4756612, 0.9984925), (35914, 0.9990723)]"
13168.0,"[(90166, 0.9960842), (8470712, 0.9989942), (23347, 0.99756), (20759, 0.9960341), (9000011, 0.99940157), (22393, 0.9985221), (7919012, 0.9983897), (21472, 0.9962358), (21656, 0.9985998), (8450913, 0.99707496)]"
13169.0,"[(9017615, 0.9986143), (23033, 0.99853337), (84842, 0.99767345), (20892, 0.9989189), (21628, 0.9991466), (22878, 0.99587065), (37446, 0.99753594), (23412, 0.9959275), (22363, 0.99873954), (47422, 0.9988739)]"
13170.0,"[(75131, 0.99865663), (7149512, 0.9970799), (84461, 0.9993284), (85109, 0.99887854), (23382, 0.99836284), (22920, 0.9985045), (21773, 0.99766076), (22231, 0.9988939), (4736712, 0.9968893), (23545, 0.9980725)]"
13171.0,"[(9020214, 0.996687), (22885, 0.9968785), (9003613, 0.9979887), (8523214, 0.9985434), (22028, 0.9984407), (21472, 0.9962358), (8485913, 0.99742496), (22108, 0.99907124), (4701311, 0.9977245), (9001311, 0.9966703)]"
13173.0,"[(90057, 0.99894685), (23142, 0.99863523), (71459, 0.9984296), (23214, 0.9984573), (16033, 0.9962663), (21454, 0.9987984), (8508611, 0.9980763), (21721, 0.9983177), (90084, 0.99701935), (9018712, 0.99982506)]"
13174.0,"[(21452, 0.99851114), (23554, 0.9970017), (1624412, 0.9978123), (21625, 0.9974726), (23505, 0.9972294), (21506, 0.9985763), (22103, 0.99743074), (1616223, 0.99726796), (21494, 0.9988814), (21530, 0.9988809)]"
13176.0,"[(23423, 0.9984156), (23559, 0.99853563), (21379, 0.9967944), (8498511, 0.9984457), (21393, 0.9977629), (21503, 0.99530655), (9003812, 0.99678826), (79000, 0.99878615), (23289, 0.99823403), (22096, 0.9977557)]"
13177.0,"[(8201112, 0.99889225), (22440, 0.99873894), (21617, 0.9990589), (9012413, 0.9991215), (82581, 0.99873334), (23073, 0.99849343), (23379, 0.9975684), (21544, 0.9987004), (20851, 0.99773693), (22515, 0.9986778)]"
13178.0,"[(22337, 0.99609935), (8496311, 0.9974329), (21588, 0.99869376), (47422, 0.9988739), (22557, 0.9984869), (22951, 0.9982344), (23311, 0.9981862), (8195032, 0.99821055), (21627, 0.9990465), (22803, 0.99879754)]"
13182.0,"[(21743, 0.9989944), (21813, 0.9973683), (8498412, 0.99764735), (22629, 0.99831176), (23016, 0.9980323), (1616223, 0.99726796), (16219, 0.99877685), (1708411, 0.998004), (22651, 0.9986174), (1701212, 0.99895346)]"
13183.0,"[(22703, 0.99843544), (22752, 0.9986633), (21721, 0.9983177), (37343, 0.9965796), (23179, 0.9986234), (84843, 0.9986388), (23144, 0.9983612), (4759011, 0.9984717), (8470614, 0.99743646), (21002, 0.99770796)]"
13184.0,"[(4758611, 0.9967829), (22858, 0.99839884), (22870, 0.9982664), (23359, 0.9981799), (22826, 0.99660397), (1616915, 0.99846554), (8480211, 0.99887854), (21243, 0.9985819), (23070, 0.9986841), (9005812, 0.99751174)]"
13185.0,"[(21789, 0.99734), (9017812, 0.9992804), (85067, 0.9977883), (22786, 0.9981604), (20821, 0.99873453), (72812, 0.99651104), (9016014, 0.9992036), (8518811, 0.9967937), (22419, 0.9980002), (23133, 0.9984769)]"
13186.0,"[(9001012, 0.99887973), (22085, 0.99712306), (21704, 0.99832433), (9001412, 0.9988562), (9020013, 0.9984723), (21906, 0.99866426), (20846, 0.99635315), (3563811, 0.99772567), (6209611, 0.9971649), (22896, 0.99832934)]"
13187.0,"[(8518613, 0.998845), (22722, 0.9983419), (22265, 0.99653685), (22820, 0.9985915), (7280712, 0.9988927), (22908, 0.9984919), (21497, 0.99846494), (23044, 0.99770147), (84880, 0.998406), (22441, 0.99871445)]"
13188.0,"[(8507112, 0.9987159), (22190, 0.99835336), (22352, 0.99844104), (21051, 0.99794275), (22701, 0.9985446), (4759312, 0.99878114), (84227, 0.9999989), (22703, 0.99843544), (8485712, 0.9996132), (7916111, 0.99846184)]"
13189.0,"[(23312, 0.99813735), (22468, 0.99712235), (4600023, 0.9986273), (85177, 0.9986656), (23254, 0.9982381), (21264, 0.99873513), (21386, 0.9987739), (22533, 0.99759835), (21030, 0.99705887), (7903017, 0.99859434)]"
13192.0,"[(22759, 0.9985104), (85093, 0.99867177), (22258, 0.9968927), (84691, 0.99668795), (9016014, 0.9992036), (82483, 0.9986523), (22448, 0.9986274), (22283, 0.9987074), (22184, 0.99490887), (84465, 0.9966576)]"
13193.0,"[(20780, 0.99834895), (20838, 0.9977483), (21714, 0.99877375), (22304, 0.99876237), (22198, 0.9984478), (8501713, 0.99839634), (3559130, 0.9977952), (3591011, 0.99711263), (23308, 0.9983909), (22753, 0.99885666)]"
13194.0,"[(8492615, 0.9980398), (22436, 0.99875057), (22123, 0.9989361), (22255, 0.9978605), (22620, 0.99845934), (22201, 0.9980679), (21928, 0.99661475), (21260, 0.99776745), (21624, 0.99785644), (9021413, 0.99846894)]"
13196.0,"[(23285, 0.998276), (22988, 0.99687296), (21633, 0.9972893), (22117, 0.996924), (23217, 0.99761873), (20726, 0.9982299), (37351, 0.99844164), (22956, 0.9984079), (21802, 0.99793905), (1701116, 0.9961105)]"
13198.0,"[(3746215, 0.9970458), (9000315, 0.9966654), (7906314, 0.9980579), (23229, 0.99825615), (21381, 0.9987519), (8445912, 0.9976185), (8450913, 0.99707496), (85146, 0.9976411), (85212, 0.9988825), (20697, 0.9979948)]"
13199.0,"[(8424721, 0.9970143), (1709011, 0.99724686), (22741, 0.99838173), (90099, 0.9970651), (21351, 0.998847), (82583, 0.9986437), (21087, 0.99737024), (20671, 0.99713814), (9018313, 0.9992279), (22351, 0.99739635)]"
13200.0,"[(23664, 0.9985386), (84906, 0.9964141), (22900, 0.9972203), (20695, 0.9973744), (8502822, 0.9982145), (22681, 0.99757844), (21030, 0.99705887), (7149511, 0.99843246), (22445, 0.9980222), (8491212, 0.99880326)]"
13203.0,"[(9021111, 0.99896026), (23381, 0.9973406), (22507, 0.99854183), (79164, 0.9978257), (3744411, 0.99788374), (23092, 0.99838006), (9003813, 0.99678826), (21060, 0.9986552), (6209612, 0.997603), (21709, 0.99809927)]"
13207.0,"[(23483, 0.9969805), (22219, 0.9986682), (22045, 0.9984212), (8518514, 0.9962047), (20935, 0.9985368), (21678, 0.9983645), (20662, 0.99899656), (23306, 0.9980028), (23135, 0.99565), (23476, 0.9961916)]"
13208.0,"[(85213, 0.99903935), (22682, 0.9973641), (85150, 0.9986658), (9002611, 0.99982506), (37471, 0.99837625), (22270, 0.99886924), (21486, 0.9990872), (9006012, 0.99949086), (21812, 0.99727255), (22873, 0.9966196)]"
13209.0,"[(8459713, 0.9977202), (8487712, 0.9989794), (22816, 0.9986835), (22938, 0.9983541), (23166, 0.998367), (90049, 0.99558675), (23247, 0.99803513), (23003, 0.99801046), (23240, 0.9981547), (22214, 0.9990711)]"
13210.0,"[(23067, 0.9986765), (23299, 0.99810755), (22272, 0.99754626), (23348, 0.99837273), (21417, 0.99869484), (35966, 0.99760973), (22830, 0.99718374), (23350, 0.99829024), (23697, 0.9989153), (82599, 0.99803084)]"
13211.0,"[(85078, 0.99847406), (8491212, 0.99880326), (23352, 0.9963242), (9021417, 0.9982116), (8513513, 0.9983046), (9021012, 0.998095), (23175, 0.9982299), (84598, 0.997538), (85047, 0.9979202), (7919112, 0.99810314)]"
13212.0,"[(21761, 0.99731064), (22733, 0.9984712), (84620, 0.9981086), (23051, 0.9969022), (3580911, 0.998563), (85067, 0.9977883), (22919, 0.9984882), (8513611, 0.9990901), (22859, 0.9982864), (21824, 0.9987632)]"
13213.0,"[(9016312, 0.9996234), (23480, 0.998516), (16016, 0.99847704), (23247, 0.99803513), (22134, 0.9978115), (22827, 0.9985979), (22252, 0.99872655), (8501411, 0.99860185), (9021012, 0.998095), (8455811, 0.9989968)]"
13216.0,"[(22770, 0.9986259), (22261, 0.9986216), (23373, 0.9979875), (8492516, 0.9981476), (23416, 0.9977295), (22729, 0.99848264), (8518011, 0.9988667), (8501913, 0.99613), (21903, 0.9987708), (90089, 0.99866235)]"
13217.0,"[(79329, 0.9985991), (21109, 0.99902034), (9003611, 0.99985385), (22694, 0.99855083), (22844, 0.9984289), (22349, 0.998553), (40016, 0.99765223), (21980, 0.99837685), (1708411, 0.998004), (20654, 0.9994698)]"
13218.0,"[(21285, 0.998774), (23026, 0.9985637), (22786, 0.9981604), (17021, 0.9984459), (20936, 0.99895763), (8503213, 0.99754095), (5101422, 0.998281), (23090, 0.998662), (1616915, 0.99846554), (22726, 0.9983658)]"
13220.0,"[(90144, 0.99957556), (22142, 0.9984553), (21562, 0.9972234), (21657, 0.99812573), (21242, 0.99856746), (90033, 0.9997733), (8261613, 0.99854904), (84580, 0.998804), (22064, 0.9977737), (21365, 0.9981944)]"
13221.0,"[(90076, 1.0), (23003, 0.99801046), (20981, 0.9984869), (22107, 0.9988128), (23340, 0.997872), (23228, 0.9970751), (21109, 0.99902034), (23013, 0.99840206), (23370, 0.9949884), (22779, 0.9956175)]"
13223.0,"[(22224, 0.99723345), (21025, 0.9985629), (23428, 0.99867696), (23093, 0.9983626), (1701411, 0.9979255), (21708, 0.9973328), (8466013, 0.99700564), (21926, 0.9981547), (22027, 0.99842465), (20665, 0.9978054)]"
13224.0,"[(22496, 0.99818134), (23327, 0.99598444), (22705, 0.998565), (21426, 0.99693334), (22267, 0.9989145), (8523011, 0.99749917), (9017614, 0.99895287), (47471, 0.9987651), (22807, 0.9988379), (21647, 0.9985672)]"
13225.0,"[(16225, 0.9984505), (23274, 0.998307), (22027, 0.99842465), (23396, 0.9975204), (22098, 0.99774134), (37509, 0.9975448), (21892, 0.99844426), (22367, 0.99838674), (35957, 0.9989503), (21724, 0.9980914)]"
13226.0,"[(23692, 0.99909306), (21671, 0.9983656), (22437, 0.9986859), (22570, 0.99842995), (37475, 0.9988513), (3563711, 0.99725986), (23399, 0.998485), (21910, 0.99741274), (22647, 0.99893004), (23313, 0.99826604)]"
13227.0,"[(8487012, 0.9971462), (4600023, 0.9986273), (20653, 0.99799675), (21707, 0.9980379), (22156, 0.99795985), (21187, 0.9978416), (20619, 0.9993019), (21192, 0.998016), (84580, 0.998804), (8513011, 0.99593085)]"
13228.0,"[(22720, 0.99829596), (85106, 0.99817896), (22232, 0.9988237), (23344, 0.9981553), (23505, 0.9972294), (23458, 0.998657), (21802, 0.99793905), (23404, 0.99838674), (21934, 0.99868625), (82582, 0.9986658)]"
13229.0,"[(8445911, 0.99786854), (21391, 0.9987286), (22636, 0.99846953), (23234, 0.9980572), (22931, 0.99850625), (4409111, 0.9985567), (22309, 0.9986926), (22912, 0.998793), (23010, 0.9983882), (22154, 0.9980787)]"
13230.0,"[(8496816, 0.9988463), (8425112, 0.9965455), (8475011, 0.99685067), (22884, 0.998697), (22435, 0.9986738), (8517012, 0.99855417), (21647, 0.9985672), (23314, 0.9980823), (9008111, 0.99943393), (22432, 0.9985366)]"
13232.0,"[(8513512, 0.99889463), (21973, 0.99773896), (22974, 0.99845254), (8513611, 0.9990901), (21135, 0.99862623), (9012912, 0.99895716), (22593, 0.9985506), (20846, 0.99635315), (21263, 0.99877936), (1624812, 0.9972084)]"
13233.0,"[(21217, 0.9982571), (22633, 0.99649787), (22319, 0.9981718), (22123, 0.9989361), (21690, 0.997509), (4004611, 0.9968515), (9014113, 0.9998248), (84539, 0.99932504), (9018911, 0.9975212), (22897, 0.99859935)]"
13235.0,"[(21129, 0.9980276), (8520512, 0.99850804), (9020214, 0.996687), (22222, 0.99793065), (9020012, 0.9987264), (23530, 0.9983485), (84592, 0.9966785), (44234, 0.9981863), (84685, 0.99887115), (21741, 0.9963289)]"
13236.0,"[(21129, 0.9980276), (8408612, 0.99847883), (20827, 0.9998859), (90136, 0.9995567), (8512413, 0.99861896), (16043, 0.9982369), (22962, 0.99833965), (23157, 0.9984434), (9018413, 0.99919015), (23128, 0.9986438)]"
13238.0,"[(22630, 0.998288), (22333, 0.99853027), (23092, 0.99838006), (22042, 0.9964888), (7915712, 0.9982809), (23164, 0.99818486), (21703, 0.9985619), (22048, 0.9982205), (21356, 0.9987116), (22640, 0.9960842)]"
13239.0,"[(8507112, 0.9987159), (23121, 0.9985607), (8403211, 0.9985688), (7280712, 0.9988927), (22906, 0.9986871), (20845, 0.9966689), (22990, 0.99852705), (22545, 0.99864024), (23429, 0.9985825), (21360, 0.99814236)]"
13240.0,"[(90119, 0.9979925), (22502, 0.9965701), (1504411, 0.997799), (22771, 0.9985109), (84593, 0.9965593), (9014112, 0.9998047), (20661, 0.9980634), (23549, 0.99820614), (1710714, 0.9989454), (22966, 0.99824905)]"
13242.0,"[(22824, 0.99853504), (9001311, 0.9966703), (21507, 0.9985399), (21671, 0.9983656), (21179, 0.9988709), (22109, 0.9987534), (8491312, 0.9986656), (85047, 0.9979202), (23252, 0.99843174), (22879, 0.99787533)]"
13243.0,"[(22486, 0.9972941), (35957, 0.9989503), (21967, 0.99866104), (22577, 0.99850273), (21654, 0.9971788), (8403111, 0.99881697), (22731, 0.99853206), (84358, 0.9958507), (84568, 0.99614316), (90085, 0.99587566)]"
13244.0,"[(85016, 0.995389), (20982, 0.9985765), (84880, 0.998406), (22509, 0.9984723), (22496, 0.99818134), (7280113, 0.99702233), (22312, 0.99872345), (22840, 0.99828404), (23060, 0.99891555), (23266, 0.9984616)]"
13245.0,"[(8403211, 0.9985688), (47566, 0.9984066), (21657, 0.99812573), (22563, 0.9987023), (21507, 0.9985399), (21352, 0.9987375), (90062, 0.99852234), (22152, 0.9987429), (9006511, 0.99965763), (22425, 0.99868804)]"
13246.0,"[(8501712, 0.99861836), (20856, 0.9989285), (21619, 0.99892575), (9001413, 0.99837565), (22899, 0.99828583), (22132, 0.998638), (20674, 0.9986695), (22399, 0.9986727), (21132, 0.9990876), (21317, 0.9977592)]"
13247.0,"[(21743, 0.9989944), (22211, 0.9987374), (23531, 0.9983967), (23223, 0.99747974), (9004211, 0.99949086), (21746, 0.99519557), (8474511, 0.9972869), (22533, 0.99759835), (72132, 0.99855953), (22075, 0.9987056)]"
13248.0,"[(90085, 0.99587566), (37467, 0.9968317), (8195212, 0.9976961), (7914912, 0.9986601), (21463, 0.9976683), (22870, 0.9982664), (21088, 0.99769336), (75172, 0.9977786), (23454, 0.99864024), (21628, 0.9991466)]"
13249.0,"[(21967, 0.99866104), (22994, 0.9987097), (23462, 0.9975349), (8427912, 0.99861217), (23504, 0.9968464), (21326, 0.99705935), (22747, 0.9985454), (21250, 0.997097), (23547, 0.99744093), (84826, 0.9970439)]"
13253.0,"[(22222, 0.99793065), (22264, 0.99686426), (23132, 0.99843985), (22296, 0.99857795), (20685, 0.99839276), (21351, 0.998847), (23015, 0.99857986), (21648, 0.9989324), (20963, 0.9988085), (21690, 0.997509)]"
13255.0,"[(23254, 0.9982381), (21324, 0.996338), (21317, 0.9977592), (46118, 0.9983865), (9018612, 0.99884796), (1012417, 0.9966845), (84686, 0.99899787), (22176, 0.998806), (22037, 0.9983412), (22642, 0.99886656)]"
13256.0,"[(90062, 0.99852234), (85089, 0.9964706), (8520512, 0.99850804), (1505612, 0.9987179), (22427, 0.9984623), (17096, 0.996729), (22915, 0.9986216), (21581, 0.99802494), (22191, 0.99833316), (20984, 0.9987054)]"
13258.0,"[(20763, 0.99695706), (21028, 0.9970202), (20981, 0.9984869), (22756, 0.99885607), (20655, 0.9994254), (22941, 0.9984257), (8501912, 0.99851245), (22301, 0.9986541), (84991, 0.9983183), (7919112, 0.99810314)]"
13259.0,"[(8518611, 0.9968732), (84854, 0.99990046), (22521, 0.997232), (3744413, 0.998643), (21527, 0.9983266), (21640, 0.99860543), (8442911, 0.9980028), (23702, 0.9975902), (3583326, 0.9986376), (72127, 0.99865377)]"
13260.0,"[(9018511, 0.9989567), (23160, 0.99845004), (90084, 0.99701935), (23112, 0.9983896), (9016212, 0.9986669), (8501814, 0.9982278), (4755612, 0.99767846), (84723, 0.9988128), (22273, 0.9985201), (23155, 0.99858475)]"
13261.0,"[(22254, 0.9987488), (22348, 0.99855655), (9019611, 0.99897516), (23308, 0.9983909), (8516914, 0.9972783), (23187, 0.9987011), (22999, 0.99868494), (21026, 0.99840266), (1701212, 0.99895346), (22881, 0.9974833)]"
13262.0,"[(22661, 0.9965389), (21124, 0.99859315), (23175, 0.9982299), (23397, 0.9985024), (22097, 0.9988482), (21278, 0.9958746), (48187, 0.99837935), (8451911, 0.9982253), (21328, 0.9987619), (8424911, 0.99649054)]"
13263.0,"[(22879, 0.99787533), (22293, 0.9968092), (22288, 0.99880266), (82484, 0.9985251), (85067, 0.9977883), (72127, 0.99865377), (22643, 0.9965939), (1504411, 0.997799), (84465, 0.9966576), (4758511, 0.9965647)]"
13265.0,"[(21445, 0.9972485), (22710, 0.9978004), (22752, 0.9986633), (6209611, 0.9971649), (3746215, 0.9970458), (23442, 0.99697447), (8434112, 0.9990227), (8485813, 0.9971451), (22241, 0.9985318), (37342, 0.9987936)]"
13266.0,"[(85015, 0.99845314), (23217, 0.99761873), (82486, 0.9985989), (22543, 0.99659497), (22735, 0.998351), (22970, 0.997482), (23192, 0.99842703), (20795, 0.99895763), (21495, 0.99699736), (1616117, 0.99872476)]"
13267.0,"[(21739, 0.9988796), (8496813, 0.99878615), (22563, 0.9987023), (22469, 0.9984805), (16237, 0.9988796), (21733, 0.99854445), (22320, 0.99872226), (21693, 0.9980725), (16049, 0.99538714), (3749112, 0.99932504)]"
13268.0,"[(7919113, 0.9959947), (23494, 0.9984125), (8502513, 0.99852127), (23369, 0.9974688), (22414, 0.9980927), (22319, 0.9981718), (22217, 0.9976793), (23325, 0.99719185), (21386, 0.9987739), (22194, 0.9985678)]"
13269.0,"[(23310, 0.99850935), (8499311, 0.9988796), (22672, 0.9985305), (8503112, 0.9989058), (22640, 0.9960842), (8440212, 0.9999807), (22736, 0.9984464), (22358, 0.99778605), (23299, 0.99810755), (21190, 0.9970114)]"
13270.0,"[(21280, 0.9961261), (22322, 0.99593157), (20765, 0.9985154), (8503612, 0.99848205), (8420612, 0.9983576), (21281, 0.9979322), (8470812, 0.9974234), (23089, 0.9973078), (23080, 0.99843806), (84461, 0.9993284)]"
13271.0,"[(22153, 0.9982133), (3748911, 0.99881566), (8484611, 0.9970503), (21917, 0.9973078), (22754, 0.99880564), (21643, 0.99670714), (20898, 0.99854326), (22855, 0.9948578), (22043, 0.99855846), (23041, 0.9956572)]"
13272.0,"[(23575, 0.9967103), (22802, 0.9974589), (72131, 0.9987103), (23013, 0.99840206), (21389, 0.9986835), (3748912, 0.99884856), (37448, 0.99682426), (21096, 0.9967422), (22309, 0.9986926), (21628, 0.9991466)]"
13273.0,"[(8480023, 0.9975872), (21463, 0.9976683), (4758511, 0.9965647), (20914, 0.9983681), (22664, 0.9972909), (20975, 0.9985202), (22647, 0.99893004), (4755612, 0.99767846), (8459620, 0.9986083), (23093, 0.9983626)]"
